,mandates, CREDIT
2504,150422677738,26250.0
2505,150422692338,103750.0
2506,150422917738,11250.0
2507,150423674927,12500.0
2508,150423826940,38750.0
2509,150424109472,17500.0
2510,150424582719,12500.0
2511,150424584596,15000.0
2512,150424603364,26250.0
2513,150428971408,42900.0
2514,150429032868,13000.0
2515,150429064996,11700.0
2516,150429092598,18750.0
2517,150429092961,24700.0
2518,150429329812,24700.0
2519,150429454957,5200.0
2520,150429505179,14300.0
2521,150429686311,7150.0
2522,150430425389,18200.0
2523,150430439584,29900.0
2524,150430478896,42900.0
2525,150431504984,40300.0
2526,150431564954,14300.0
2527,150431663888,3900.0
2528,150431728093,5200.0
2529,150431773976,118300.0
2530,150431791386,23400.0
2531,150431803983,3900.0
2532,150431838218,31200.0
2533,150431862939,16900.0
2534,150432288559,34580.0
2535,150432366788,3990.0
2536,150432455384,49210.0
2537,150433395167,23940.0
2538,150433475828,11970.0
2539,150433539528,9310.0
2540,150433608395,3990.0
2541,150433759252,18620.0
2542,150434617544,50540.0
2543,150436852869,34580.0
2544,150436856792,3990.0
2545,150437209868,10640.0
2546,150437675639,34580.0
2547,150437745406,14630.0
2548,150438115492,15960.0
2549,150438383319,14630.0
2550,150438434936,3990.0
2551,150438953871,15960.0
2552,150439133904,15960.0
2553,150439142183,11970.0
2554,150439287618,29260.0
2555,150439288608,18620.0
2556,150439290475,3990.0
2557,150439340442,26600.0
2558,150439405396,17290.0
2559,150439428034,35910.0
2560,150439482361,39900.0
2561,150439635627,18620.0
2562,150439686400,29260.0
2563,150439704244,5320.0
2564,150439831534,6650.0
2565,150440345783,3990.0
2566,150440592863,9310.0
2567,150440626189,11970.0
2568,150440740929,22610.0
2569,150440845573,10640.0
2570,150440944417,22610.0
2571,150441669781,25270.0
2572,150441671388,3990.0
2573,150441692946,18620.0
2574,150442036288,14630.0
2575,150442036486,3990.0
2576,150442049752,10640.0
2577,150442081983,21280.0
2578,150442086773,10640.0
2579,150442095980,14630.0
2580,150442134868,46550.0
2581,150442174779,3990.0
2582,150442317448,13300.0
2583,150442368857,9310.0
2584,150442433768,3990.0
2585,150442646208,7980.0
2586,150442759262,9310.0
2587,150442932592,6650.0
2588,150442934633,7980.0
2589,150442950492,19950.0
2590,150443105884,17290.0
2591,150443109684,25270.0
2592,150443215444,17290.0
2593,150443257429,9310.0
2594,150443259683,6650.0
2595,150443410879,6650.0
2596,150443411478,25270.0
2597,150443427097,37240.0
2598,150443457471,6650.0
2599,150443460464,6650.0
2600,150443464278,5320.0
2601,150443465824,18620.0
2602,150443468238,13300.0
2603,150443607809,11970.0
2604,150443625728,3990.0
2605,150443833039,21280.0
2606,150444137431,18620.0
2607,150444142814,27930.0
2608,150444143187,3990.0
2609,150444147835,22610.0
2610,150444148076,3990.0
2611,150444244855,10640.0
2612,150444257739,9310.0
2613,150444386406,25270.0
2614,150444416682,7980.0
2615,150444427906,5320.0
2616,150444428091,7980.0
2617,150444461349,21280.0
2618,150444520476,7980.0
2619,150444520481,5320.0
2620,150444566191,7980.0
2621,150444572272,7980.0
2622,150444624921,27930.0
2623,150444655724,7980.0
2624,150444868320,3990.0
2625,150445089829,3990.0
2626,150445093384,35910.0
2627,150445174498,13300.0
2628,150445397903,13300.0
2629,150445437268,49210.0
2630,150445684409,11970.0
2631,150445686922,10640.0
2632,150445696855,9310.0
2633,150445699340,14630.0
2634,150445718386,3990.0
2635,150445829186,22610.0
2636,150445843875,6650.0
2637,150445895261,13300.0
2638,150445899513,38570.0
2639,150445909244,3990.0
2640,150445934682,15960.0
2641,150445948801,729.18
2642,150446196871,5320.0
2643,150446218769,13300.0
2644,150446282859,10640.0
2645,150446339851,7980.0
2646,150446538290,6650.0
2647,150446538902,7980.0
2648,150446618668,10640.0
2649,150446637073,14630.0
2650,150446794143,14630.0
2651,150446947320,69160.0
2652,150446947565,7980.0
2653,150447138390,14630.0
2654,150447174694,22610.0
2655,150447462897,99750.0
2656,150447476347,13300.0
2657,150447742582,3990.0
2658,150447760953,10640.0
2659,150447924921,3990.0
2660,150447984180,10640.0
2661,150448551958,19950.0
2662,150448561472,9310.0
2663,150448564932,11970.0
2664,150448667077,29260.0
2665,150448719712,85120.0
2666,150448741416,15960.0
2667,150448806752,33250.0
2668,150448945507,5320.0
2669,150449246707,7980.0
2670,150449624553,27930.0
2671,150449881825,5320.0
2672,150450438890,3990.0
2673,150450632892,19950.0
2674,150451188461,9310.0
2675,150451359368,6650.0
2676,150451449642,10640.0
2677,150451472374,33250.0
2678,150452605467,50540.0
2679,150453216886,17290.0
2680,150453565738,26600.0
2681,150453864332,3990.0
2682,150453872365,26600.0
2683,150454245816,29260.0
2684,150454607290,5320.0
2685,150454624223,14630.0
2686,150454792570,51870.0
2687,150454981815,7980.0
2688,150455139961,49210.0
2689,150455189197,7980.0
2690,150455193298,18620.0
2691,150455201200,33250.0
2692,150455251030,6650.0
2693,150455368943,6650.0
2694,150455406959,37240.0
2695,150455418274,5320.0
2696,150455422879,10640.0
2697,150455538436,11970.0
2698,150455540383,11970.0
2699,150455581364,22610.0
2700,150455599726,21280.0
2701,150455715448,11970.0
2702,150455726079,27930.0
2703,150455798405,13300.0
2704,150455813279,21280.0
2705,150455816466,15960.0
2706,150455818842,6650.0
2707,150455856985,5320.0
2708,150455870887,6650.0
2709,150455871698,12986.97
2710,150455872198,13300.0
2711,150455873367,54530.0
2712,150455875309,14630.0
2713,150455887656,5320.0
2714,150455912378,47880.0
2715,150456481189,42560.0
2716,150456519328,13300.0
2717,150456525881,41230.0
2718,150456557198,3990.0
2719,150456565985,13300.0
2720,150456667795,6650.0
2721,150456668224,38570.0
2722,150456731937,13300.0
2723,150456781197,17290.0
2724,150456803199,17290.0
2725,150456877741,14630.0
2726,150457272868,11970.0
2727,150457289519,22610.0
2728,150457291961,10640.0
2729,150457377813,7980.0
2730,150457377945,6650.0
2731,150457378167,7980.0
2732,150457378695,11970.0
2733,150457419342,15960.0
2734,150457429930,10640.0
2735,150457468752,6650.0
2736,150457625766,7980.0
2737,150457628618,22610.0
2738,150457641686,14630.0
2739,150457645830,13300.0
2740,150457670693,9310.0
2741,150457802797,3990.0
2742,150457938630,10640.0
2743,150457980836,5320.0
2744,150458094771,19950.0
2745,150458116928,7980.0
2746,150458287190,7980.0
2747,150458344275,6650.0
2748,150458455895,14630.0
2749,150458615318,3990.0
2750,150458617223,5320.0
2751,150458681780,18620.0
2752,150459262834,11970.0
2753,150459340686,6650.0
2754,150459697105,7064.97
2755,150459702828,6650.0
2756,150459702890,23940.0
2757,150459703818,18002.27
2758,150459703955,7980.0
2759,150459715232,5320.0
2760,150459822576,3990.0
2761,150459906613,11970.0
2762,150460077958,15960.0
2763,150460079387,5320.0
2764,150461046579,10640.0
2765,150461381774,89110.0
2766,150461440981,18620.0
2767,150461907309,19950.0
2768,150461934529,6650.0
2769,150461941916,7980.0
2770,150461991685,30590.0
2771,150462087578,9310.0
2772,150462177734,14630.0
2773,150462223929,81130.0
2774,150462235673,13300.0
2775,150462287191,10640.0
2776,150462287252,5320.0
2777,150462309782,17290.0
2778,150462315844,7980.0
2779,150462330934,15960.0
2780,150462333923,58520.0
2781,150462338812,18620.0
2782,150462343352,3990.0
2783,150462347703,13300.0
2784,150462351969,17290.0
2785,150462394049,15960.0
2786,150462440758,14630.0
2787,150462442639,5320.0
2788,150462443441,47880.0
2789,150462475154,11970.0
2790,150462720787,13300.0
2791,150462763828,63840.0
2792,150463036677,3990.0
2793,150463217569,19950.0
2794,150463236916,9310.0
2795,150463262199,15960.0
2796,150463293285,27930.0
2797,150463373673,10640.0
2798,150463374936,3990.0
2799,150463375587,6650.0
2800,150463375667,3990.0
2801,150463376841,11970.0
2802,150463394270,6650.0
2803,150463405198,5320.0
2804,150463406857,5320.0
2805,150463427713,33250.0
2806,150463452463,7980.0
2807,150463461194,5320.0
2808,150463474648,26600.0
2809,150463475228,19950.0
2810,150463480809,6650.0
2811,150463513961,13300.0
2812,150463531682,10640.0
2813,150463565238,7980.0
2814,150463571767,5320.0
2815,150463582544,30590.0
2816,150463582756,6650.0
2817,150463583925,7980.0
2818,150463584430,6650.0
2819,150463586212,10640.0
2820,150463592576,35910.0
2821,150463595626,7980.0
2822,150463672441,13300.0
2823,150463730634,15960.0
2824,150463854573,6650.0
2825,150463923835,5320.0
2826,150463959315,160930.0
2827,150463982132,5320.0
2828,150464037162,10640.0
2829,150464084945,3990.0
2830,150464099046,10640.0
2831,150464205259,5320.0
2832,150464207324,13300.0
2833,150464239645,3990.0
2834,150464380309,7980.0
2835,150464417124,3990.0
2836,150464541114,22610.0
2837,150464552881,7980.0
2838,150464660890,10640.0
2839,150464780519,7980.0
2840,150465276976,30590.0
2841,150465326434,13300.0
2842,150465575348,42560.0
2843,150465834163,11970.0
2844,150466184396,5320.0
2845,150466571882,3990.0
2846,150467276088,13300.0
2847,150467278167,14630.0
2848,150467421698,3990.0
2849,150467761292,7980.0
2850,150468366323,25270.0
2851,150468368685,23940.0
2852,150468368708,14630.0
2853,150468370909,3990.0
2854,150468371697,134330.0
2855,150468423663,14630.0
2856,150468433172,6650.0
2857,150468435760,22610.0
2858,150468444670,11970.0
2859,150468464390,11970.0
2860,150468464408,27930.0
2861,150468653381,6650.0
2862,150468653692,17290.0
2863,150468664643,3990.0
2864,150468812931,19950.0
2865,150468813068,5320.0
2866,150468820587,6650.0
2867,150468841735,41230.0
2868,150468962666,21280.0
2869,150468966551,22610.0
2870,150469054373,9310.0
2871,150469074903,14630.0
2872,150469089202,10640.0
2873,150469140451,30590.0
2874,150469333751,6650.0
2875,150469333831,6650.0
2876,150469343043,42560.0
2877,150469405465,57190.0
2878,150469514290,7980.0
2879,150469557307,11970.0
2880,150469804138,3990.0
2881,150469905646,11970.0
2882,150470096414,6650.0
2883,150470796910,14630.0
2884,150471175783,9310.0
2885,150471508249,6650.0
2886,150471774686,15960.0
2887,150471865813,9642.5
2888,150471971286,31920.0
2889,150471988102,7980.0
2890,150472038653,10640.0
2891,150472107477,6650.0
2892,150472730352,6317.5
2893,150472982528,5320.0
2894,150473237595,13632.5
2895,160399153373,25000.0
2896,160399164258,25000.0
2897,160399165446,50000.0
2898,160401597697,25000.0
2899,160402052150,50000.0
2900,160402113120,12500.0
2901,160402594419,12500.0
2902,160402691892,5273.98
2903,160402777353,18750.0
2904,160403199309,62500.0
2905,160403595776,62500.0
2906,160404692427,12500.0
2907,160405627987,12500.0
2908,160405633889,25000.0
2909,160405936909,12500.0
2910,160405996427,12500.0
2911,160406350621,25000.0
2912,160407749604,68750.0
2913,160407785588,16250.0
2914,160407835767,37500.0
2915,160408676098,18750.0
2916,160408955259,25829.82
2917,160409627808,30849.78
2918,160409634328,52500.0
2919,160410403201,7500.0
2920,160413496634,38750.0
2921,160413745167,23750.0
2922,160414852948,50000.0
2923,160415944367,27500.0
2924,160416789073,33750.0
2925,160417146392,21250.0
2926,160417918658,7500.0
2927,160418191393,5000.0
2928,160419092486,5000.0
2929,160422496192,31250.0
2930,160422619466,18750.0
2931,160422619838,6250.0
2932,160423827290,32500.0
2933,160424124449,98750.0
2934,160424159269,23750.0
2935,160424297322,18750.0
2936,160424317848,6250.0
2937,160424387704,20000.0
2938,160424605896,23750.0
2939,160424606853,18750.0
2940,160424783841,3750.0
2941,160424842280,21250.0
2942,160428946235,22500.0
2943,160429031954,33800.0
2944,160429069174,11700.0
2945,160429507268,6500.0
2946,160429724295,10400.0
2947,160429806776,13000.0
2948,160429818816,11700.0
2949,160429854357,44200.0
2950,160430478873,2510.4
2951,160430748436,22100.0
2952,160430819971,29900.0
2953,160430930949,31200.0
2954,160431046449,26000.0
2955,160431772779,117000.0
2956,160431784188,10400.0
2957,160431819480,15600.0
2958,160431883777,7800.0
2959,160432137194,3990.0
2960,160432199714,29260.0
2961,160432845770,31920.0
2962,160432847646,14630.0
2963,160433383344,7980.0
2964,160433839080,3990.0
2965,160433905980,22610.0
2966,160434655353,13300.0
2967,160437698655,13300.0
2968,160437719078,39900.0
2969,160437765697,19950.0
2970,160437775366,11970.0
2971,160437776832,9310.0
2972,160437783093,35910.0
2973,160437849555,11970.0
2974,160438046338,6650.0
2975,160438049214,46550.0
2976,160438241957,17290.0
2977,160439367644,5320.0
2978,160439495825,15960.0
2979,160439558790,10640.0
2980,160439584261,33250.0
2981,160439632182,43890.0
2982,160439781582,18620.0
2983,160439853654,5320.0
2984,160439915567,14630.0
2985,160439967721,5320.0
2986,160440357984,9310.0
2987,160440404505,10640.0
2988,160440444199,7980.0
2989,160440546193,17290.0
2990,160440579824,38570.0
2991,160440824934,17290.0
2992,160440923463,11970.0
2993,160441675462,7980.0
2994,160441676367,9310.0
2995,160441778380,38570.0
2996,160441859357,13300.0
2997,160441890169,6650.0
2998,160441977233,11970.0
2999,160442036378,13300.0
3000,160442039763,6650.0
3001,160442047961,7980.0
3002,160442048913,11970.0
3003,160442182992,7980.0
3004,160442929552,7980.0
3005,160443026769,7980.0
3006,160443159858,13300.0
3007,160443195352,5320.0
3008,160443241797,6650.0
3009,160443276857,7980.0
3010,160443278272,5320.0
3011,160443398514,6650.0
3012,160443491442,13300.0
3013,160443526682,6650.0
3014,160443983637,17290.0
3015,160443983661,3990.0
3016,160443985052,18620.0
3017,160444127908,13300.0
3018,160444142857,9310.0
3019,160444147812,10640.0
3020,160444179167,6650.0
3021,160444232914,13300.0
3022,160444257754,7980.0
3023,160444364933,42560.0
3024,160444391451,51870.0
3025,160444416442,6650.0
3026,160444474818,14630.0
3027,160444475304,18620.0
3028,160444475554,22610.0
3029,160444480763,9310.0
3030,160444533785,6650.0
3031,160444564885,6650.0
3032,160444568162,3990.0
3033,160444572588,29260.0
3034,160444576077,17290.0
3035,160444674817,63840.0
3036,160444913568,7980.0
3037,160444961234,6650.0
3038,160444977800,26600.0
3039,160445388471,3990.0
3040,160445691698,4187.6
3041,160445698082,33250.0
3042,160445698553,5320.0
3043,160445742867,11970.0
3044,160445807849,2562.98
3045,160445834664,6650.0
3046,160445919309,3990.0
3047,160446004520,11970.0
3048,160446100055,14630.0
3049,160446168859,6650.0
3050,160446276788,5320.0
3051,160446279193,38570.0
3052,160446295961,31726.7
3053,160446338098,30590.0
3054,160446444254,9310.0
3055,160446446738,9310.0
3056,160446623953,9310.0
3057,160446678870,4523.76
3058,160446735234,19950.0
3059,160446797057,3990.0
3060,160446933328,6650.0
3061,160446964584,35910.0
3062,160446976290,9310.0
3063,160446983064,45220.0
3064,160447046409,17290.0
3065,160447083492,5320.0
3066,160447090888,4553.049999999999
3067,160447142444,18620.0
3068,160447469187,9310.0
3069,160447593422,3990.0
3070,160447898512,17290.0
3071,160447907639,10640.0
3072,160447983770,5320.0
3073,160448219296,7980.0
3074,160448566823,3990.0
3075,160448568271,17290.0
3076,160448941519,9310.0
3077,160448941538,13300.0
3078,160449068423,7980.0
3079,160449262298,13300.0
3080,160449346613,14630.0
3081,160449347900,10640.0
3082,160449362349,6650.0
3083,160449364334,13300.0
3084,160449580248,18620.0
3085,160449614168,15960.0
3086,160450835357,6650.0
3087,160450928808,11970.0
3088,160450930482,6650.0
3089,160450936573,21280.0
3090,160451189338,17290.0
3091,160451274379,10640.0
3092,160451359463,7980.0
3093,160451417477,38570.0
3094,160452013989,53200.0
3095,160452496845,7980.0
3096,160452520794,6650.0
3097,160452528238,23940.0
3098,160452641673,18620.0
3099,160452646717,13300.0
3100,160453045480,17290.0
3101,160453749106,11970.0
3102,160453840860,6650.0
3103,160453868627,3990.0
3104,160454059287,3990.0
3105,160454107448,50540.0
3106,160454116344,11970.0
3107,160454628151,3990.0
3108,160454651368,14630.0
3109,160454861272,7980.0
3110,160454962836,22610.0
3111,160455275888,25270.0
3112,160455365799,9310.0
3113,160455384458,6650.0
3114,160455386787,17290.0
3115,160455389451,18620.0
3116,160455584787,13300.0
3117,160455595149,25270.0
3118,160455633783,9310.0
3119,160455639935,3990.0
3120,160455677418,13300.0
3121,160455681873,13300.0
3122,160455813798,13300.0
3123,160455817188,14630.0
3124,160455819267,10640.0
3125,160455855873,6650.0
3126,160455858249,10640.0
3127,160455862798,5320.0
3128,160455868639,9310.0
3129,160455887402,17290.0
3130,160455908414,17290.0
3131,160456443428,66500.0
3132,160456466839,3990.0
3133,160456559659,15960.0
3134,160456793657,7980.0
3135,160456857197,3990.0
3136,160456862288,17290.0
3137,160456863768,6650.0
3138,160456960694,5320.0
3139,160456982356,10640.0
3140,160456983426,7980.0
3141,160457295356,3990.0
3142,160457336856,10640.0
3143,160457434833,10640.0
3144,160457457377,5320.0
3145,160457461398,10640.0
3146,160457461874,6650.0
3147,160457608814,19950.0
3148,160457778547,5320.0
3149,160457848300,3990.0
3150,160458364438,11970.0
3151,160458478152,3990.0
3152,160458519807,7980.0
3153,160459236157,9310.0
3154,160459257079,22610.0
3155,160459321363,49210.0
3156,160459334860,7980.0
3157,160459347532,14630.0
3158,160459659415,14630.0
3159,160459703159,5320.0
3160,160459714191,3990.0
3161,160459721295,3990.0
3162,160459755577,5320.0
3163,160459802178,7980.0
3164,160459814647,27930.0
3165,160459974160,21280.0
3166,160459976201,18620.0
3167,160460338287,3990.0
3168,160460493768,15960.0
3169,160460526863,6650.0
3170,160460630379,21280.0
3171,160460694385,3990.0
3172,160460823349,7980.0
3173,160460931184,5320.0
3174,160461832687,19950.0
3175,160461876445,10640.0
3176,160461912392,23940.0
3177,160461949705,26600.0
3178,160461953679,6650.0
3179,160461978241,37240.0
3180,160461992628,7980.0
3181,160462019924,55860.0
3182,160462114879,15960.0
3183,160462225698,14630.0
3184,160462287078,22610.0
3185,160462291971,6650.0
3186,160462309481,10640.0
3187,160462329733,7980.0
3188,160462329851,13300.0
3189,160462339591,6650.0
3190,160462445657,14630.0
3191,160462477276,23940.0
3192,160462482367,3990.0
3193,160462763819,15960.0
3194,160463287218,25270.0
3195,160463288623,3990.0
3196,160463295746,25270.0
3197,160463379190,18620.0
3198,160463387538,7980.0
3199,160463392318,17290.0
3200,160463404769,17290.0
3201,160463404967,22610.0
3202,160463424588,5320.0
3203,160463476308,15960.0
3204,160463477770,9310.0
3205,160463479566,13300.0
3206,160463479731,7980.0
3207,160463538014,6650.0
3208,160463543666,13300.0
3209,160463564324,7980.0
3210,160463564461,3990.0
3211,160463565719,17290.0
3212,160463578608,9310.0
3213,160463578806,7980.0
3214,160463582568,3990.0
3215,160463585185,10640.0
3216,160463590907,5320.0
3217,160463590912,7980.0
3218,160463592063,3990.0
3219,160463670923,10640.0
3220,160463735712,3990.0
3221,160463750854,7980.0
3222,160463752594,5320.0
3223,160463838036,5320.0
3224,160463838060,13300.0
3225,160463866519,7980.0
3226,160463958806,7980.0
3227,160464015844,9310.0
3228,160464045431,7980.0
3229,160464055769,13300.0
3230,160464063383,14630.0
3231,160464168295,6650.0
3232,160464207329,6650.0
3233,160464381371,33250.0
3234,160464490285,35910.0
3235,160464607412,14630.0
3236,160464638220,7980.0
3237,160464673261,9310.0
3238,160464803917,5320.0
3239,160465229589,22610.0
3240,160465457468,14630.0
3241,160465848231,5320.0
3242,160466328178,9310.0
3243,160466688590,47880.0
3244,160466962348,3990.0
3245,160467227970,10640.0
3246,160467421496,7980.0
3247,160467424838,11970.0
3248,160467578331,10640.0
3249,160467696551,3990.0
3250,160468242328,83790.0
3251,160468351497,18620.0
3252,160468371669,3990.0
3253,160468373569,9310.0
3254,160468395255,6650.0
3255,160468403397,3990.0
3256,160468407423,5320.0
3257,160468464263,7980.0
3258,160468479518,19950.0
3259,160468578815,42560.0
3260,160468641138,5320.0
3261,160468648516,10640.0
3262,160468684203,10640.0
3263,160468739502,6650.0
3264,160468753178,14630.0
3265,160468813139,30590.0
3266,160468841156,18620.0
3267,160468860263,7980.0
3268,160468860296,13300.0
3269,160468870851,15960.0
3270,160468943051,38570.0
3271,160468965420,9310.0
3272,160468994111,10640.0
3273,160469021849,9310.0
3274,160469023462,9310.0
3275,160469141333,29260.0
3276,160469172584,17290.0
3277,160469328750,9310.0
3278,160469335637,7315.0
3279,160469361853,9310.0
3280,160469552348,5320.0
3281,160469592405,3990.0
3282,160470914669,5320.0
3283,160471819906,18620.0
3284,160471978151,5985.0
3285,160471990803,10307.5
3286,160472009986,31920.0
3287,160472390386,10972.5
3288,160472730852,5985.0
3289,170398686551,1.0
3290,170399164249,25000.0
3291,170399331333,12500.0
3292,170399521347,12500.0
3293,170399530460,12500.0
3294,170399532119,37500.0
3295,170399955632,12500.0
3296,170399956721,12500.0
3297,170401597829,37500.0
3298,170401934887,12500.0
3299,170401982289,37500.0
3300,170401999218,12500.0
3301,170402001825,14500.0
3302,170402544986,25000.0
3303,170402546594,25000.0
3304,170402610600,6875.0
3305,170404753874,12500.0
3306,170404758254,12500.0
3307,170404922476,12500.0
3308,170404934238,25000.0
3309,170405579996,12500.0
3310,170407829470,36250.0
3311,170407865854,6250.0
3312,170408723793,12500.0
3313,170409295852,31250.0
3314,170409605473,25000.0
3315,170410310311,41250.0
3316,170410836934,5000.0
3317,170412286996,22500.0
3318,170413051140,12500.0
3319,170414444951,32500.0
3320,170414709395,10000.0
3321,170415545388,12500.0
3322,170417835951,30000.0
3323,170418615496,8750.0
3324,170418806962,11250.0
3325,170418809183,6250.0
3326,170419515269,50000.0
3327,170419754919,7500.0
3328,170419844675,18750.0
3329,170420253013,10000.0
3330,170420798776,37500.0
3331,170422297254,17500.0
3332,170422708854,5000.0
3333,170423564944,25000.0
3334,170423809847,10000.0
3335,170423821873,5000.0
3336,170424039687,12500.0
3337,170424296380,23750.0
3338,170424831791,10000.0
3339,170424886217,6250.0
3340,170424890629,31250.0
3341,170424895245,11250.0
3342,170428980456,11700.0
3343,170428981173,15000.0
3344,170429039917,41600.0
3345,170429717460,6500.0
3346,170429980554,14300.0
3347,170430818298,10000.0
3348,170431094879,9100.0
3349,170431279477,5200.0
3350,170431774444,15600.0
3351,170431774482,5200.0
3352,170431774694,13000.0
3353,170431848567,11700.0
3354,170431887865,39000.0
3355,170432528664,6650.0
3356,170432629413,13300.0
3357,170432926644,9310.0
3358,170433595271,19950.0
3359,170433599655,6650.0
3360,170433617386,9310.0
3361,170433640933,23940.0
3362,170433819643,14630.0
3363,170434782078,3990.0
3364,170434832870,9310.0
3365,170434885222,13300.0
3366,170437766923,17290.0
3367,170437772684,63840.0
3368,170437870774,7980.0
3369,170437939226,18620.0
3370,170438785812,26600.0
3371,170438949601,53200.0
3372,170439243692,19950.0
3373,170439267409,53200.0
3374,170439267452,42560.0
3375,170439267782,3990.0
3376,170439289213,14630.0
3377,170439317819,22610.0
3378,170439705683,11970.0
3379,170439777514,25270.0
3380,170439892646,86450.0
3381,170440047384,6650.0
3382,170440443973,9310.0
3383,170440448881,3990.0
3384,170440549069,13300.0
3385,170441297268,9310.0
3386,170441667839,3990.0
3387,170441754964,10640.0
3388,170441885093,14630.0
3389,170442036487,23940.0
3390,170442036492,10640.0
3391,170442048923,22610.0
3392,170442053105,6650.0
3393,170442077699,3990.0
3394,170442433689,5320.0
3395,170442646233,19950.0
3396,170442663294,13300.0
3397,170442669922,33250.0
3398,170442845609,9310.0
3399,170442919087,26600.0
3400,170442940357,17290.0
3401,170442973932,5320.0
3402,170443089696,27930.0
3403,170443278381,7980.0
3404,170443279149,17290.0
3405,170443516278,29260.0
3406,170443532848,67830.0
3407,170443637906,21280.0
3408,170443740847,10640.0
3409,170443741366,10640.0
3410,170443874634,164920.0
3411,170443887033,19950.0
3412,170444142891,26600.0
3413,170444143409,17290.0
3414,170444147539,5320.0
3415,170444148633,9310.0
3416,170444233462,19950.0
3417,170444233914,10640.0
3418,170444244432,6650.0
3419,170444416367,9310.0
3420,170444448740,5320.0
3421,170444519624,31920.0
3422,170444568233,23940.0
3423,170444619157,78470.0
3424,170444651784,9310.0
3425,170444825812,11970.0
3426,170445376379,13300.0
3427,170445388476,66500.0
3428,170445397876,22610.0
3429,170445446396,10640.0
3430,170445683972,14630.0
3431,170445698935,26600.0
3432,170445699143,14630.0
3433,170445728273,21280.0
3434,170445746757,5579.78
3435,170445747380,10640.0
3436,170445757699,35910.0
3437,170445784424,9379.02
3438,170445793579,26600.0
3439,170445819287,14630.0
3440,170445819490,11970.0
3441,170445828791,7980.0
3442,170445829093,6650.0
3443,170445888775,13300.0
3444,170445899321,9310.0
3445,170446054030,6650.0
3446,170446279693,35910.0
3447,170446440954,9310.0
3448,170446553984,18620.0
3449,170446628767,19950.0
3450,170446730779,3990.0
3451,170446730982,29260.0
3452,170446794907,5320.0
3453,170446933908,5320.0
3454,170446993624,14630.0
3455,170447225864,3990.0
3456,170447379658,10640.0
3457,170447495196,6650.0
3458,170447617409,9310.0
3459,170447803473,166250.0
3460,170447867766,14630.0
3461,170448174364,10640.0
3462,170448328352,7980.0
3463,170448812462,2203.68
3464,170448813956,5320.0
3465,170448941534,9310.0
3466,170448960344,19950.0
3467,170449037149,1666.6
3468,170449213878,11970.0
3469,170449427737,81130.0
3470,170449757638,6650.0
3471,170450511100,3990.0
3472,170450928347,5320.0
3473,170451193473,33250.0
3474,170451194397,6650.0
3475,170451366949,19950.0
3476,170451418397,13300.0
3477,170452128684,53200.0
3478,170452636196,10640.0
3479,170452641485,18620.0
3480,170452953288,13300.0
3481,170453386177,15960.0
3482,170453674187,3990.0
3483,170453689202,5320.0
3484,170453689706,5320.0
3485,170453691375,29260.0
3486,170453693685,39900.0
3487,170453805329,9310.0
3488,170454109674,17290.0
3489,170454208966,17290.0
3490,170454315198,1158.26
3491,170454387232,6650.0
3492,170454526940,22610.0
3493,170454532093,18620.0
3494,170454684538,7980.0
3495,170454784222,7980.0
3496,170454787032,742.22
3497,170454800854,9310.0
3498,170454803758,15960.0
3499,170454806714,3990.0
3500,170455348692,38570.0
3501,170455388937,17290.0
3502,170455440799,5320.0
3503,170455471984,11970.0
3504,170455485839,7980.0
3505,170455488852,10640.0
3506,170455489738,17290.0
3507,170455546809,11970.0
3508,170455677678,6650.0
3509,170455722893,5320.0
3510,170455775688,6650.0
3511,170455794639,15960.0
3512,170455813384,46550.0
3513,170455815378,9310.0
3514,170455816274,22610.0
3515,170455817952,3990.0
3516,170456147777,10640.0
3517,170456436579,9310.0
3518,170456496361,21280.0
3519,170456558349,18620.0
3520,170456666339,10640.0
3521,170456780354,9310.0
3522,170456781768,11970.0
3523,170456791461,15960.0
3524,170456793460,22610.0
3525,170456797076,7980.0
3526,170456862397,14630.0
3527,170456881843,5320.0
3528,170457039277,9310.0
3529,170457263394,10640.0
3530,170457291194,18620.0
3531,170457292457,23940.0
3532,170457294404,5320.0
3533,170457299901,3990.0
3534,170457377654,3990.0
3535,170457378903,9310.0
3536,170457379144,7980.0
3537,170457390392,3990.0
3538,170457458928,5320.0
3539,170457569257,10640.0
3540,170457688302,6650.0
3541,170457700993,19950.0
3542,170457858224,9310.0
3543,170457872871,5320.0
3544,170457907818,14630.0
3545,170458028428,13300.0
3546,170458223934,55860.0
3547,170458312789,9310.0
3548,170458418366,6650.0
3549,170458679311,15960.0
3550,170459343153,10640.0
3551,170459508931,3343.33
3552,170459657803,13300.0
3553,170459708355,13300.0
3554,170459754880,7980.0
3555,170459814761,13965.0
3556,170459905921,21280.0
3557,170459906138,6650.0
3558,170460102710,13300.0
3559,170460543354,70490.0
3560,170460688262,18620.0
3561,170460818744,14630.0
3562,170461728733,3990.0
3563,170461940437,9310.0
3564,170461949635,6650.0
3565,170462001610,19950.0
3566,170462087579,13300.0
3567,170462087942,9310.0
3568,170462177773,25270.0
3569,170462196823,29260.0
3570,170462236169,9310.0
3571,170462268787,135660.0
3572,170462280299,10640.0
3573,170462282948,10640.0
3574,170462291943,6650.0
3575,170462299524,9310.0
3576,170462305493,15960.0
3577,170462329432,7980.0
3578,170462346295,14630.0
3579,170462990681,7980.0
